,지역명,규모구분,연도,월,분양가격
492,전남,전용면적 60㎡초과 85㎡이하,2016,3,1919.0
493,전남,전용면적 85㎡초과 102㎡이하,2016,3,2262.0
494,전남,전용면적 102㎡초과,2016,3,2176.0
495,경북,전체,2016,3,2179.0
496,경북,전용면적 60㎡이하,2016,3,2173.0
497,경북,전용면적 60㎡초과 85㎡이하,2016,3,2191.0
498,경북,전용면적 85㎡초과 102㎡이하,2016,3,2675.0
499,경북,전용면적 102㎡초과,2016,3,2314.0
500,경남,전체,2016,3,2383.0
501,경남,전용면적 60㎡이하,2016,3,2366.0
502,경남,전용면적 60㎡초과 85㎡이하,2016,3,2392.0
503,경남,전용면적 85㎡초과 102㎡이하,2016,3,3053.0
504,경남,전용면적 102㎡초과,2016,3,2645.0
505,제주,전체,2016,3,2314.0
506,제주,전용면적 60㎡이하,2016,3,2965.1990950226245
507,제주,전용면적 60㎡초과 85㎡이하,2016,3,2314.0
508,제주,전용면적 85㎡초과 102㎡이하,2016,3,2965.1990950226245
509,제주,전용면적 102㎡초과,2016,3,2965.1990950226245
510,서울,전체,2016,4,6241.0
511,서울,전용면적 60㎡이하,2016,4,6618.0
512,서울,전용면적 60㎡초과 85㎡이하,2016,4,6196.0
513,서울,전용면적 85㎡초과 102㎡이하,2016,4,8096.0
514,서울,전용면적 102㎡초과,2016,4,6353.0
515,인천,전체,2016,4,3238.0
516,인천,전용면적 60㎡이하,2016,4,3323.0
517,인천,전용면적 60㎡초과 85㎡이하,2016,4,3147.0
518,인천,전용면적 85㎡초과 102㎡이하,2016,4,3545.0
519,인천,전용면적 102㎡초과,2016,4,4839.0
520,경기,전체,2016,4,3199.0
521,경기,전용면적 60㎡이하,2016,4,3400.0
522,경기,전용면적 60㎡초과 85㎡이하,2016,4,3243.0
523,경기,전용면적 85㎡초과 102㎡이하,2016,4,3395.0
524,경기,전용면적 102㎡초과,2016,4,3611.0
525,부산,전체,2016,4,3169.0
526,부산,전용면적 60㎡이하,2016,4,2973.0
527,부산,전용면적 60㎡초과 85㎡이하,2016,4,3087.0
528,부산,전용면적 85㎡초과 102㎡이하,2016,4,2930.0
529,부산,전용면적 102㎡초과,2016,4,3727.0
530,대구,전체,2016,4,3132.0
531,대구,전용면적 60㎡이하,2016,4,3341.0
532,대구,전용면적 60㎡초과 85㎡이하,2016,4,3168.0
533,대구,전용면적 85㎡초과 102㎡이하,2016,4,2539.0
534,대구,전용면적 102㎡초과,2016,4,2743.0
535,광주,전체,2016,4,2700.0
536,광주,전용면적 60㎡이하,2016,4,2600.0
537,광주,전용면적 60㎡초과 85㎡이하,2016,4,2696.0
538,광주,전용면적 85㎡초과 102㎡이하,2016,4,2754.0
539,광주,전용면적 102㎡초과,2016,4,3518.0
540,대전,전체,2016,4,2449.0
541,대전,전용면적 60㎡이하,2016,4,2529.0
542,대전,전용면적 60㎡초과 85㎡이하,2016,4,2425.0
543,대전,전용면적 85㎡초과 102㎡이하,2016,4,2965.1990950226245
544,대전,전용면적 102㎡초과,2016,4,2965.1990950226245
545,울산,전체,2016,4,3072.0
546,울산,전용면적 60㎡이하,2016,4,2586.0
547,울산,전용면적 60㎡초과 85㎡이하,2016,4,3076.0
548,울산,전용면적 85㎡초과 102㎡이하,2016,4,2663.0
549,울산,전용면적 102㎡초과,2016,4,2967.0
550,세종,전체,2016,4,2680.0
551,세종,전용면적 60㎡이하,2016,4,2656.0
552,세종,전용면적 60㎡초과 85㎡이하,2016,4,2699.0
553,세종,전용면적 85㎡초과 102㎡이하,2016,4,2654.0
554,세종,전용면적 102㎡초과,2016,4,2714.0
555,강원,전체,2016,4,2140.0
556,강원,전용면적 60㎡이하,2016,4,2143.0
557,강원,전용면적 60㎡초과 85㎡이하,2016,4,2183.0
558,강원,전용면적 85㎡초과 102㎡이하,2016,4,2965.1990950226245
559,강원,전용면적 102㎡초과,2016,4,2350.0
560,충북,전체,2016,4,1968.0
561,충북,전용면적 60㎡이하,2016,4,1915.0
562,충북,전용면적 60㎡초과 85㎡이하,2016,4,2010.0
563,충북,전용면적 85㎡초과 102㎡이하,2016,4,2276.0
564,충북,전용면적 102㎡초과,2016,4,2261.0
565,충남,전체,2016,4,2169.0
566,충남,전용면적 60㎡이하,2016,4,2295.0
567,충남,전용면적 60㎡초과 85㎡이하,2016,4,2160.0
568,충남,전용면적 85㎡초과 102㎡이하,2016,4,2541.0
569,충남,전용면적 102㎡초과,2016,4,2638.0
570,전북,전체,2016,4,1909.0
571,전북,전용면적 60㎡이하,2016,4,1900.0
572,전북,전용면적 60㎡초과 85㎡이하,2016,4,1916.0
573,전북,전용면적 85㎡초과 102㎡이하,2016,4,2269.0
574,전북,전용면적 102㎡초과,2016,4,2380.0
575,전남,전체,2016,4,1925.0
576,전남,전용면적 60㎡이하,2016,4,1989.0
577,전남,전용면적 60㎡초과 85㎡이하,2016,4,1923.0
578,전남,전용면적 85㎡초과 102㎡이하,2016,4,2262.0
579,전남,전용면적 102㎡초과,2016,4,2176.0
580,경북,전체,2016,4,2177.0
581,경북,전용면적 60㎡이하,2016,4,2171.0
582,경북,전용면적 60㎡초과 85㎡이하,2016,4,2189.0
583,경북,전용면적 85㎡초과 102㎡이하,2016,4,2675.0
584,경북,전용면적 102㎡초과,2016,4,2314.0
585,경남,전체,2016,4,2391.0
586,경남,전용면적 60㎡이하,2016,4,2413.0
587,경남,전용면적 60㎡초과 85㎡이하,2016,4,2389.0
588,경남,전용면적 85㎡초과 102㎡이하,2016,4,3176.0
589,경남,전용면적 102㎡초과,2016,4,2660.0
590,제주,전체,2016,4,2719.0
591,제주,전용면적 60㎡이하,2016,4,2853.0
592,제주,전용면적 60㎡초과 85㎡이하,2016,4,2752.0
593,제주,전용면적 85㎡초과 102㎡이하,2016,4,2725.0
594,제주,전용면적 102㎡초과,2016,4,2602.0
595,서울,전체,2016,5,6264.0
596,서울,전용면적 60㎡이하,2016,5,6638.0
597,서울,전용면적 60㎡초과 85㎡이하,2016,5,6205.0
598,서울,전용면적 85㎡초과 102㎡이하,2016,5,7725.0
599,서울,전용면적 102㎡초과,2016,5,6353.0
600,인천,전체,2016,5,3179.0
601,인천,전용면적 60㎡이하,2016,5,3323.0
602,인천,전용면적 60㎡초과 85㎡이하,2016,5,3147.0
603,인천,전용면적 85㎡초과 102㎡이하,2016,5,3367.0
604,인천,전용면적 102㎡초과,2016,5,4192.0
605,경기,전체,2016,5,3443.0
606,경기,전용면적 60㎡이하,2016,5,3720.0
607,경기,전용면적 60㎡초과 85㎡이하,2016,5,3443.0
608,경기,전용면적 85㎡초과 102㎡이하,2016,5,3370.0
609,경기,전용면적 102㎡초과,2016,5,3956.0
610,부산,전체,2016,5,3148.0
611,부산,전용면적 60㎡이하,2016,5,2977.0
612,부산,전용면적 60㎡초과 85㎡이하,2016,5,3071.0
613,부산,전용면적 85㎡초과 102㎡이하,2016,5,3096.0
614,부산,전용면적 102㎡초과,2016,5,3536.0
615,대구,전체,2016,5,3132.0
616,대구,전용면적 60㎡이하,2016,5,3385.0
617,대구,전용면적 60㎡초과 85㎡이하,2016,5,3166.0
618,대구,전용면적 85㎡초과 102㎡이하,2016,5,2539.0
619,대구,전용면적 102㎡초과,2016,5,2743.0
620,광주,전체,2016,5,2722.0
621,광주,전용면적 60㎡이하,2016,5,2567.0
622,광주,전용면적 60㎡초과 85㎡이하,2016,5,2723.0
623,광주,전용면적 85㎡초과 102㎡이하,2016,5,2754.0
624,광주,전용면적 102㎡초과,2016,5,3518.0
625,대전,전체,2016,5,2465.0
626,대전,전용면적 60㎡이하,2016,5,2582.0
627,대전,전용면적 60㎡초과 85㎡이하,2016,5,2427.0
628,대전,전용면적 85㎡초과 102㎡이하,2016,5,2965.1990950226245
629,대전,전용면적 102㎡초과,2016,5,2965.1990950226245
630,울산,전체,2016,5,3077.0
631,울산,전용면적 60㎡이하,2016,5,2600.0
632,울산,전용면적 60㎡초과 85㎡이하,2016,5,3080.0
633,울산,전용면적 85㎡초과 102㎡이하,2016,5,2663.0
634,울산,전용면적 102㎡초과,2016,5,2967.0
635,세종,전체,2016,5,2680.0
636,세종,전용면적 60㎡이하,2016,5,2656.0
637,세종,전용면적 60㎡초과 85㎡이하,2016,5,2699.0
638,세종,전용면적 85㎡초과 102㎡이하,2016,5,2654.0
639,세종,전용면적 102㎡초과,2016,5,2714.0
640,강원,전체,2016,5,2117.0
641,강원,전용면적 60㎡이하,2016,5,2113.0
642,강원,전용면적 60㎡초과 85㎡이하,2016,5,2150.0
643,강원,전용면적 85㎡초과 102㎡이하,2016,5,2965.1990950226245
644,강원,전용면적 102㎡초과,2016,5,2289.0
645,충북,전체,2016,5,1980.0
646,충북,전용면적 60㎡이하,2016,5,1925.0
647,충북,전용면적 60㎡초과 85㎡이하,2016,5,2024.0
648,충북,전용면적 85㎡초과 102㎡이하,2016,5,2276.0
649,충북,전용면적 102㎡초과,2016,5,2271.0
650,충남,전체,2016,5,2166.0
651,충남,전용면적 60㎡이하,2016,5,2301.0
652,충남,전용면적 60㎡초과 85㎡이하,2016,5,2150.0
653,충남,전용면적 85㎡초과 102㎡이하,2016,5,2554.0
654,충남,전용면적 102㎡초과,2016,5,2638.0
655,전북,전체,2016,5,1945.0
656,전북,전용면적 60㎡이하,2016,5,1909.0
657,전북,전용면적 60㎡초과 85㎡이하,2016,5,1955.0
658,전북,전용면적 85㎡초과 102㎡이하,2016,5,2269.0
659,전북,전용면적 102㎡초과,2016,5,2322.0
660,전남,전체,2016,5,1927.0
661,전남,전용면적 60㎡이하,2016,5,1989.0
662,전남,전용면적 60㎡초과 85㎡이하,2016,5,1925.0
663,전남,전용면적 85㎡초과 102㎡이하,2016,5,2262.0
664,전남,전용면적 102㎡초과,2016,5,2176.0
665,경북,전체,2016,5,2176.0
666,경북,전용면적 60㎡이하,2016,5,2171.0
667,경북,전용면적 60㎡초과 85㎡이하,2016,5,2189.0
668,경북,전용면적 85㎡초과 102㎡이하,2016,5,2675.0
669,경북,전용면적 102㎡초과,2016,5,2323.0
670,경남,전체,2016,5,2381.0
671,경남,전용면적 60㎡이하,2016,5,2423.0
672,경남,전용면적 60㎡초과 85㎡이하,2016,5,2380.0
673,경남,전용면적 85㎡초과 102㎡이하,2016,5,3278.0
674,경남,전용면적 102㎡초과,2016,5,2741.0
675,제주,전체,2016,5,2691.0
676,제주,전용면적 60㎡이하,2016,5,2853.0
677,제주,전용면적 60㎡초과 85㎡이하,2016,5,2712.0
678,제주,전용면적 85㎡초과 102㎡이하,2016,5,2708.0
679,제주,전용면적 102㎡초과,2016,5,2605.0
680,서울,전체,2016,6,6208.0
681,서울,전용면적 60㎡이하,2016,6,6562.0
682,서울,전용면적 60㎡초과 85㎡이하,2016,6,6218.0
683,서울,전용면적 85㎡초과 102㎡이하,2016,6,7732.0
684,서울,전용면적 102㎡초과,2016,6,6365.0
685,인천,전체,2016,6,3204.0
686,인천,전용면적 60㎡이하,2016,6,2981.0
687,인천,전용면적 60㎡초과 85㎡이하,2016,6,3353.0
688,인천,전용면적 85㎡초과 102㎡이하,2016,6,3453.0
689,인천,전용면적 102㎡초과,2016,6,3576.0
690,경기,전체,2016,6,3542.0
691,경기,전용면적 60㎡이하,2016,6,3781.0
692,경기,전용면적 60㎡초과 85㎡이하,2016,6,3539.0
693,경기,전용면적 85㎡초과 102㎡이하,2016,6,3334.0
694,경기,전용면적 102㎡초과,2016,6,4073.0
695,부산,전체,2016,6,3150.0
696,부산,전용면적 60㎡이하,2016,6,2972.0
697,부산,전용면적 60㎡초과 85㎡이하,2016,6,3069.0
698,부산,전용면적 85㎡초과 102㎡이하,2016,6,3253.0
699,부산,전용면적 102㎡초과,2016,6,3723.0
700,대구,전체,2016,6,3134.0
701,대구,전용면적 60㎡이하,2016,6,3385.0
702,대구,전용면적 60㎡초과 85㎡이하,2016,6,3165.0
703,대구,전용면적 85㎡초과 102㎡이하,2016,6,2839.0
704,대구,전용면적 102㎡초과,2016,6,2743.0
705,광주,전체,2016,6,2737.0
706,광주,전용면적 60㎡이하,2016,6,2567.0
707,광주,전용면적 60㎡초과 85㎡이하,2016,6,2743.0
708,광주,전용면적 85㎡초과 102㎡이하,2016,6,2754.0
709,광주,전용면적 102㎡초과,2016,6,3518.0
710,대전,전체,2016,6,2562.0
711,대전,전용면적 60㎡이하,2016,6,2648.0
712,대전,전용면적 60㎡초과 85㎡이하,2016,6,2547.0
713,대전,전용면적 85㎡초과 102㎡이하,2016,6,2965.1990950226245
714,대전,전용면적 102㎡초과,2016,6,2965.1990950226245
715,울산,전체,2016,6,3069.0
716,울산,전용면적 60㎡이하,2016,6,2557.0
717,울산,전용면적 60㎡초과 85㎡이하,2016,6,3074.0
718,울산,전용면적 85㎡초과 102㎡이하,2016,6,2663.0
719,울산,전용면적 102㎡초과,2016,6,2967.0
720,세종,전체,2016,6,2683.0
721,세종,전용면적 60㎡이하,2016,6,2715.0
722,세종,전용면적 60㎡초과 85㎡이하,2016,6,2704.0
723,세종,전용면적 85㎡초과 102㎡이하,2016,6,2660.0
724,세종,전용면적 102㎡초과,2016,6,2610.0
725,강원,전체,2016,6,2104.0
726,강원,전용면적 60㎡이하,2016,6,2099.0
727,강원,전용면적 60㎡초과 85㎡이하,2016,6,2136.0
728,강원,전용면적 85㎡초과 102㎡이하,2016,6,2965.1990950226245
729,강원,전용면적 102㎡초과,2016,6,2339.0
730,충북,전체,2016,6,2047.0
731,충북,전용면적 60㎡이하,2016,6,2007.0
732,충북,전용면적 60㎡초과 85㎡이하,2016,6,2108.0
733,충북,전용면적 85㎡초과 102㎡이하,2016,6,2276.0
734,충북,전용면적 102㎡초과,2016,6,2243.0
735,충남,전체,2016,6,2198.0
736,충남,전용면적 60㎡이하,2016,6,2299.0
737,충남,전용면적 60㎡초과 85㎡이하,2016,6,2188.0
738,충남,전용면적 85㎡초과 102㎡이하,2016,6,2614.0
739,충남,전용면적 102㎡초과,2016,6,2749.0
740,전북,전체,2016,6,1931.0
741,전북,전용면적 60㎡이하,2016,6,1909.0
742,전북,전용면적 60㎡초과 85㎡이하,2016,6,1940.0
743,전북,전용면적 85㎡초과 102㎡이하,2016,6,2269.0
744,전북,전용면적 102㎡초과,2016,6,2322.0
745,전남,전체,2016,6,1968.0
746,전남,전용면적 60㎡이하,2016,6,1989.0
747,전남,전용면적 60㎡초과 85㎡이하,2016,6,1964.0
748,전남,전용면적 85㎡초과 102㎡이하,2016,6,2364.0
749,전남,전용면적 102㎡초과,2016,6,2264.0
750,경북,전체,2016,6,2238.0
751,경북,전용면적 60㎡이하,2016,6,2133.0
752,경북,전용면적 60㎡초과 85㎡이하,2016,6,2256.0
753,경북,전용면적 85㎡초과 102㎡이하,2016,6,2675.0
754,경북,전용면적 102㎡초과,2016,6,2526.0
755,경남,전체,2016,6,2389.0
756,경남,전용면적 60㎡이하,2016,6,2463.0
757,경남,전용면적 60㎡초과 85㎡이하,2016,6,2382.0
758,경남,전용면적 85㎡초과 102㎡이하,2016,6,3052.0
759,경남,전용면적 102㎡초과,2016,6,2740.0
760,제주,전체,2016,6,2827.0
761,제주,전용면적 60㎡이하,2016,6,2853.0
762,제주,전용면적 60㎡초과 85㎡이하,2016,6,2730.0
763,제주,전용면적 85㎡초과 102㎡이하,2016,6,3107.0
764,제주,전용면적 102㎡초과,2016,6,2605.0
765,서울,전체,2016,7,6254.0
766,서울,전용면적 60㎡이하,2016,7,6611.0
767,서울,전용면적 60㎡초과 85㎡이하,2016,7,6399.0
768,서울,전용면적 85㎡초과 102㎡이하,2016,7,7732.0
769,서울,전용면적 102㎡초과,2016,7,6373.0
770,인천,전체,2016,7,3222.0
771,인천,전용면적 60㎡이하,2016,7,2970.0
772,인천,전용면적 60㎡초과 85㎡이하,2016,7,3272.0
773,인천,전용면적 85㎡초과 102㎡이하,2016,7,3454.0
774,인천,전용면적 102㎡초과,2016,7,3599.0
775,경기,전체,2016,7,3531.0
776,경기,전용면적 60㎡이하,2016,7,3785.0
777,경기,전용면적 60㎡초과 85㎡이하,2016,7,3531.0
778,경기,전용면적 85㎡초과 102㎡이하,2016,7,3344.0
779,경기,전용면적 102㎡초과,2016,7,4124.0
780,부산,전체,2016,7,3158.0
781,부산,전용면적 60㎡이하,2016,7,2999.0
782,부산,전용면적 60㎡초과 85㎡이하,2016,7,3081.0
783,부산,전용면적 85㎡초과 102㎡이하,2016,7,3297.0
784,부산,전용면적 102㎡초과,2016,7,3874.0
785,대구,전체,2016,7,3130.0
786,대구,전용면적 60㎡이하,2016,7,3385.0
787,대구,전용면적 60㎡초과 85㎡이하,2016,7,3153.0
788,대구,전용면적 85㎡초과 102㎡이하,2016,7,2884.0
789,대구,전용면적 102㎡초과,2016,7,2743.0
790,광주,전체,2016,7,2742.0
791,광주,전용면적 60㎡이하,2016,7,2567.0
792,광주,전용면적 60㎡초과 85㎡이하,2016,7,2748.0
793,광주,전용면적 85㎡초과 102㎡이하,2016,7,2754.0
794,광주,전용면적 102㎡초과,2016,7,3518.0
795,대전,전체,2016,7,2562.0
796,대전,전용면적 60㎡이하,2016,7,2648.0
797,대전,전용면적 60㎡초과 85㎡이하,2016,7,2547.0
798,대전,전용면적 85㎡초과 102㎡이하,2016,7,2965.1990950226245
799,대전,전용면적 102㎡초과,2016,7,2965.1990950226245
800,울산,전체,2016,7,3069.0
801,울산,전용면적 60㎡이하,2016,7,2557.0
802,울산,전용면적 60㎡초과 85㎡이하,2016,7,3074.0
803,울산,전용면적 85㎡초과 102㎡이하,2016,7,2663.0
804,울산,전용면적 102㎡초과,2016,7,2967.0
805,세종,전체,2016,7,2687.0
806,세종,전용면적 60㎡이하,2016,7,2715.0
807,세종,전용면적 60㎡초과 85㎡이하,2016,7,2713.0
808,세종,전용면적 85㎡초과 102㎡이하,2016,7,2664.0
809,세종,전용면적 102㎡초과,2016,7,2589.0
810,강원,전체,2016,7,2101.0
811,강원,전용면적 60㎡이하,2016,7,2069.0
812,강원,전용면적 60㎡초과 85㎡이하,2016,7,2139.0
813,강원,전용면적 85㎡초과 102㎡이하,2016,7,2965.1990950226245
814,강원,전용면적 102㎡초과,2016,7,2339.0
815,충북,전체,2016,7,2075.0
816,충북,전용면적 60㎡이하,2016,7,2044.0
817,충북,전용면적 60㎡초과 85㎡이하,2016,7,2150.0
818,충북,전용면적 85㎡초과 102㎡이하,2016,7,2276.0
819,충북,전용면적 102㎡초과,2016,7,2243.0
820,충남,전체,2016,7,2198.0
821,충남,전용면적 60㎡이하,2016,7,2299.0
822,충남,전용면적 60㎡초과 85㎡이하,2016,7,2188.0
823,충남,전용면적 85㎡초과 102㎡이하,2016,7,2614.0
824,충남,전용면적 102㎡초과,2016,7,2749.0
825,전북,전체,2016,7,1929.0
826,전북,전용면적 60㎡이하,2016,7,1924.0
827,전북,전용면적 60㎡초과 85㎡이하,2016,7,1936.0
828,전북,전용면적 85㎡초과 102㎡이하,2016,7,2290.0
829,전북,전용면적 102㎡초과,2016,7,2323.0
830,전남,전체,2016,7,1968.0
831,전남,전용면적 60㎡이하,2016,7,1989.0
832,전남,전용면적 60㎡초과 85㎡이하,2016,7,1965.0
833,전남,전용면적 85㎡초과 102㎡이하,2016,7,2364.0
834,전남,전용면적 102㎡초과,2016,7,2264.0
835,경북,전체,2016,7,2248.0
836,경북,전용면적 60㎡이하,2016,7,2114.0
837,경북,전용면적 60㎡초과 85㎡이하,2016,7,2265.0
838,경북,전용면적 85㎡초과 102㎡이하,2016,7,2675.0
839,경북,전용면적 102㎡초과,2016,7,2526.0
840,경남,전체,2016,7,2375.0
841,경남,전용면적 60㎡이하,2016,7,2432.0
842,경남,전용면적 60㎡초과 85㎡이하,2016,7,2370.0
843,경남,전용면적 85㎡초과 102㎡이하,2016,7,3052.0
844,경남,전용면적 102㎡초과,2016,7,2740.0
845,제주,전체,2016,7,2827.0
846,제주,전용면적 60㎡이하,2016,7,2853.0
847,제주,전용면적 60㎡초과 85㎡이하,2016,7,2730.0
848,제주,전용면적 85㎡초과 102㎡이하,2016,7,3107.0
849,제주,전용면적 102㎡초과,2016,7,2605.0
850,서울,전체,2016,8,6285.0
851,서울,전용면적 60㎡이하,2016,8,6592.0
852,서울,전용면적 60㎡초과 85㎡이하,2016,8,6424.0
853,서울,전용면적 85㎡초과 102㎡이하,2016,8,7270.0
854,서울,전용면적 102㎡초과,2016,8,6603.0
855,인천,전체,2016,8,3235.0
856,인천,전용면적 60㎡이하,2016,8,3007.0
857,인천,전용면적 60㎡초과 85㎡이하,2016,8,3289.0
858,인천,전용면적 85㎡초과 102㎡이하,2016,8,3454.0
859,인천,전용면적 102㎡초과,2016,8,3632.0
